2021-06-16 10:34:00,72.95,73.15,72.95,73.15
2021-06-16 10:35:00,73.15,73.3,73.1,73.3
2021-06-16 10:36:00,73.3,73.35,73.3,73.3
2021-06-16 10:38:00,73.15,73.25,73.1,73.25
2021-06-16 10:41:00,73.4,73.45,73.4,73.4
2021-06-16 10:45:00,73.5,73.65,73.5,73.65
2021-06-16 10:46:00,73.5,73.7,73.5,73.7
2021-06-16 10:47:00,73.7,73.8,73.7,73.75
2021-06-16 10:48:00,73.75,73.75,73.6,73.7
2021-06-16 10:49:00,73.7,73.7,73.55,73.7
2021-06-16 10:50:00,73.7,73.7,73.55,73.55
2021-06-16 10:51:00,73.7,73.7,73.5,73.55
2021-06-16 10:52:00,73.4,73.55,73.4,73.55
2021-06-16 10:54:00,73.55,73.55,73.4,73.4
2021-06-16 10:55:00,73.4,73.55,73.4,73.4
2021-06-16 11:00:00,73.4,73.5,73.4,73.5
2021-06-16 11:13:00,73.5,73.5,73.3,73.3
2021-06-16 11:20:00,73.25,73.5,73.25,73.5
2021-06-16 11:26:00,73.5,73.5,73.4,73.4
2021-06-16 11:28:00,73.45,73.45,73.3,73.3
2021-06-16 11:29:00,73.3,73.3,73.05,73.05
2021-06-16 11:31:00,73.05,73.1,72.85,72.85
2021-06-16 11:32:00,72.85,73.0,72.85,73.0
2021-06-16 11:33:00,73.0,73.3,73.0,73.0
2021-06-16 11:38:00,73.0,73.2,73.0,73.2
2021-06-16 11:42:00,73.2,73.25,73.2,73.2
2021-06-16 11:45:00,73.3,73.3,73.0,73.0
2021-06-16 11:47:00,73.0,73.1,73.0,73.1
2021-06-16 11:48:00,73.1,73.2,73.1,73.2
2021-06-16 11:51:00,73.2,73.2,73.05,73.05
2021-06-16 12:05:00,73.2,73.2,73.1,73.1
2021-06-16 12:07:00,73.15,73.2,73.15,73.2
2021-06-16 12:36:00,73.2,73.3,73.15,73.3
2021-06-16 12:56:00,73.3,73.3,73.15,73.15
2021-06-16 12:58:00,73.15,73.3,73.15,73.3
2021-06-16 13:17:00,73.35,73.45,73.35,73.45
2021-06-16 13:20:00,73.45,73.45,73.45,73.45
2021-06-16 13:21:00,73.45,73.45,73.4,73.4
2021-06-16 13:26:00,73.4,73.45,73.4,73.45
2021-06-16 13:27:00,73.45,73.45,73.1,73.1
2021-06-16 13:28:00,73.1,73.35,73.1,73.35
2021-06-16 13:33:00,73.35,73.35,73.3,73.3
2021-06-16 13:38:00,73.3,73.4,73.3,73.4
2021-06-16 13:51:00,73.35,73.35,73.35,73.35
2021-06-16 13:52:00,73.35,73.5,73.35,73.5
2021-06-16 13:56:00,73.5,73.55,73.5,73.55
2021-06-16 13:58:00,73.55,73.55,73.55,73.55
2021-06-16 13:59:00,73.55,73.55,73.5,73.5
2021-06-16 14:01:00,73.5,73.6,73.5,73.6
2021-06-16 14:08:00,73.5,73.5,73.5,73.5
2021-06-16 14:15:00,73.4,73.4,73.4,73.4
2021-06-16 14:23:00,73.1,73.1,73.05,73.05
2021-06-16 14:26:00,73.0,73.25,73.0,73.25
2021-06-16 14:29:00,73.05,73.05,73.05,73.05
2021-06-16 14:30:00,73.05,73.2,73.05,73.2
2021-06-16 14:35:00,73.2,73.3,73.2,73.3
2021-06-16 14:39:00,73.3,73.3,73.25,73.25
2021-06-16 14:41:00,73.25,73.25,73.2,73.2
2021-06-16 14:42:00,73.2,73.2,73.2,73.2
2021-06-16 14:43:00,73.2,73.25,73.2,73.25
2021-06-16 14:44:00,73.25,73.3,73.25,73.3
2021-06-16 14:46:00,73.3,73.3,73.3,73.3
2021-06-16 14:49:00,73.25,73.25,73.25,73.25
2021-06-16 14:50:00,73.25,73.25,73.15,73.15
2021-06-16 14:53:00,73.15,73.15,73.05,73.05
2021-06-16 14:54:00,73.05,73.1,73.05,73.1
2021-06-16 15:03:00,72.95,73.0,72.95,73.0
2021-06-16 15:04:00,73.0,73.0,73.0,73.0
2021-06-16 15:09:00,72.95,72.95,72.9,72.95
2021-06-16 15:10:00,72.9,72.9,72.8,72.8
2021-06-16 15:11:00,72.8,72.8,72.8,72.8
2021-06-16 15:12:00,72.8,73.0,72.8,73.0
2021-06-16 15:13:00,73.0,73.0,72.85,73.0
2021-06-16 15:14:00,73.0,73.0,72.8,72.8
2021-06-16 15:15:00,73.15,73.15,73.15,73.15
2021-06-16 15:16:00,73.15,73.25,73.15,73.25
2021-06-16 15:17:00,73.3,73.3,73.1,73.1
2021-06-16 15:18:00,73.1,73.1,73.1,73.1
2021-06-16 15:19:00,73.1,73.1,73.0,73.0
2021-06-16 15:20:00,73.0,73.0,72.95,73.0
2021-06-16 15:21:00,73.0,73.0,72.95,72.95
2021-06-16 15:22:00,72.95,73.05,72.95,73.05
2021-06-16 15:23:00,73.05,73.1,72.95,72.95
2021-06-16 15:25:00,72.95,72.95,72.8,72.8
2021-06-16 15:26:00,72.85,72.85,72.8,72.8
2021-06-16 15:27:00,72.8,73.25,72.8,72.85
2021-06-16 15:28:00,73.15,73.15,73.0,73.0
2021-06-16 15:29:00,73.0,73.0,72.9,72.95
2021-06-16 15:31:00,72.95,72.95,72.95,72.95
