Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-08-23,2.7943593931001045,2.7943593931001045,2.395165194085804,2.475003957748413,2900,0.0,0
2000-08-24,2.435083671334509,2.4750030383366046,1.9959702536103445,2.215527057647705,16700,0.0,0
2000-08-25,2.395164922223175,2.395164922223175,2.1955678453712437,2.235487222671509,3660,0.0,0
2000-08-28,2.6147215658419514,2.6147215658419514,2.2953661932495977,2.315325975418091,502,0.0,0
2000-08-29,2.5947613508804985,2.5947613508804985,2.295365810394287,2.295365810394287,19201,0.0,0
2000-08-30,2.475003058545791,2.5348822047131447,2.295365810394287,2.295365810394287,12202,0.0,0
2000-08-31,2.4814765063143427,2.4814765063143427,2.3780816518845787,2.4194395542144775,3900,0.2,0
2000-09-01,2.4194395542144775,2.4194395542144775,2.4194395542144775,2.4194395542144775,0,0.0,0
2000-09-04,2.8743769418189036,2.8743769418189036,2.23332894761406,2.336723804473877,3912,0.0,0
2000-09-05,2.3574029184102656,2.4607977867126465,2.274687102652385,2.4607977867126465,54802,0.0,0
2000-09-06,2.4607977867126465,2.481476839257147,2.3574029184102656,2.4607977867126465,9200,0.0,0
2000-09-07,2.4401194963829322,2.5641932487487793,2.4401194963829322,2.5641932487487793,3500,0.0,0
2000-09-08,2.56419292111383,2.56419292111383,2.191971514366076,2.39876127243042,41600,0.0,0
2000-09-11,2.336724183531835,2.4194400035536408,2.336724183531835,2.357403039932251,8900,0.0,0
2000-09-12,2.378081707775796,2.3987607580317754,2.336723804473877,2.336723804473877,13051,0.0,0
2000-09-13,2.4401188767985786,2.4401188767985786,2.2540079996911118,2.2746870517730713,10807,0.0,0
2000-09-14,2.4401188039935677,2.4401188039935677,2.1506130695343018,2.1506130695343018,65476,0.0,0
2000-09-15,2.2746872514899508,2.316045162075026,2.0678975013545005,2.088576555252075,84602,0.0,0
2000-09-18,2.2126502142171893,2.2126502142171893,2.1092553425508713,2.171292304992676,27091,0.0,0
2000-09-19,2.1919713582099662,2.1919713582099662,2.129934395768162,2.171292304992676,24119,0.0,0
2000-09-20,2.6882665157318115,2.6882665157318115,2.1919712378653458,2.2746870517730713,2002,0.0,0
2000-09-21,3.3086352886634587,3.3086352886634587,2.295365810394287,2.295365810394287,3204,0.0,0
2000-09-22,2.2746876915351075,2.316045610120996,2.2333297729492188,2.2333297729492188,16000,0.0,0
2000-09-25,2.667587800146002,2.667587800146002,2.3160452508786338,2.39876127243042,18701,0.0,0
2000-09-26,2.378081798553467,2.4607976083147864,2.2953659887921476,2.378081798553467,42000,0.0,0
2000-09-27,2.60555045148457,2.60555045148457,2.4814765453338623,2.4814765453338623,2,0.0,0
2000-09-28,2.4194400035536408,2.4194400035536408,2.357403039932251,2.357403039932251,12700,0.0,0
2000-09-29,2.3780820935427376,2.4194400035536408,2.316045129921348,2.357403039932251,15800,0.0,0
2000-10-02,2.357403039932251,2.357403039932251,2.357403039932251,2.357403039932251,0,0.0,0
2000-10-03,2.3987610600820806,2.3987610600820806,2.316045045852661,2.316045045852661,12102,0.0,0
2000-10-04,2.39876084959882,2.39876084959882,2.2540078867014413,2.378081798553467,2800,0.0,0
2000-10-05,2.378081798553467,2.378081798553467,2.3160448426274542,2.378081798553467,825,0.0,0
2000-10-06,2.357403039932251,2.357403039932251,2.336724183531835,2.357403039932251,8400,0.0,0
2000-10-09,2.4814774816746628,2.4814774816746628,2.2333297729492188,2.2333297729492188,5100,0.0,0
2000-10-10,2.295366103855031,2.295366103855031,2.2746870517730713,2.2746870517730713,15925,0.0,0
2000-10-11,2.1919713203236277,2.316045045852661,2.1919713203236277,2.316045045852661,1600,0.0,0
2000-10-12,2.2333292288333055,2.336724098712532,2.2333292288333055,2.316045045852661,5201,0.0,0
2000-10-13,2.1919713020324707,2.2126501575097204,2.1299343411805967,2.1919713020324707,30001,0.0,0
2000-10-16,2.2333292370699818,2.2333292370699818,2.109255313873291,2.109255313873291,8500,0.0,0
2000-10-17,2.109255730727288,2.1712927045860533,2.0885768709144354,2.129934787750244,12500,0.0,0
2000-10-18,2.171292304992676,2.171292304992676,2.171292304992676,2.171292304992676,1100,0.0,0
2000-10-19,2.1919716784623895,2.2333295937293958,2.150613565985287,2.2126505374908447,3413,0.0,0
2000-10-20,2.1919716784623895,2.2126505374908447,2.150613565985287,2.2126505374908447,14000,0.0,0
2000-10-23,2.2126501575097204,2.2126501575097204,2.1919713020324707,2.1919713020324707,250,0.0,0
2000-10-24,2.233329678444818,2.274687595280627,2.109255730727288,2.129934787750244,8100,0.0,0
2000-10-25,2.171292304992676,2.171292304992676,2.1092553425508713,2.171292304992676,11700,0.0,0
2000-10-26,2.2540080547332764,2.274687107320212,2.233329199356402,2.2540080547332764,3700,0.0,0
2000-10-27,2.254008123441703,2.254008123441703,2.171292304992676,2.171292304992676,3300,0.0,0
