Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-06-20,1.7963231981784475,1.8118086538720883,1.567911360641902,1.6128194332122803,348000,0.0,0.0
2005-06-21,1.6461132620015155,1.6646958961436467,1.6143679102151685,1.6329505443572998,95000,0.0,0.0
2005-06-22,1.6368221028643923,1.6863759486085717,1.579525602559198,1.5926883220672607,159000,0.0,0.0
2005-06-23,1.6244334568151382,1.6244334568151382,1.5330687277110837,1.574879765510559,59000,0.0,0.0
2005-06-24,1.5872680334888127,1.7653517050027085,1.5872680334888127,1.661598563194275,609000,0.0,0.0
2005-06-27,1.6879242318966357,1.7266380917812527,1.6499846669315097,1.6677931547164917,441000,0.0,0.0
2005-06-28,1.6724385507779684,1.6724385507779684,1.5950108414612258,1.5996564626693726,179000,0.0,0.0
2005-06-29,1.595011105539657,1.65695322417586,1.595011105539657,1.6499847173690796,229000,0.0,0.0
2005-06-30,1.670115836647789,1.6941183876328483,1.6306276831475397,1.6631473302841187,226000,0.0,0.0
2005-07-01,1.7018609997546474,1.7188951901645972,1.6461131027224591,1.6685670614242554,295400,0.0,0.0
2005-07-04,1.718895265592145,1.718895265592145,1.6956668633815457,1.7103781700134277,229000,0.0,0.0
2005-07-05,1.7266382914770722,1.7498666987033367,1.6646961675703782,1.6794074773788452,467000,0.0,0.0
2005-07-06,1.7034097685312362,1.71889537095418,1.6809556597861326,1.6972155570983887,128000,0.0,0.0
2005-07-07,1.7034100286841023,1.724315550843372,1.6437906422365574,1.6592762470245361,180000,0.0,0.0
2005-07-08,1.6724385354636233,1.6801813358607245,1.641467481556852,1.6685670614242554,95000,0.0,0.0
2005-07-11,1.573331245231802,1.951178601163895,1.573331245231802,1.6886985301971436,321000,0.0,0.0
2005-07-12,1.6956672575607508,1.7188956651710856,1.6817302425308847,1.7026357650756836,292790,0.0,0.0
2005-07-13,1.703409917421858,1.8582653644602087,1.700312737593893,1.791677474975586,1994000,0.0,0.0
2005-07-14,1.8195517590174857,1.8342630699093494,1.749866827570174,1.7607066631317139,766000,0.0,0.0
2005-07-15,1.7653518383658555,1.7947744526915523,1.7452207624777207,1.7599319219589233,411000,0.0,0.0
