Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-07-21,616.7554489365131,656.5162949699014,615.8307780985273,645.0503540039062,11824029,0.0,0
2016-07-22,647.26953125,655.3141781401634,643.7557936535562,647.26953125,820402,0.0,0
2016-07-25,648.1941609332545,648.1941609332545,639.8721246302597,640.843017578125,260240,0.0,0
2016-07-26,642.5537700267323,648.656574812794,638.0228604716007,640.0109252929688,312995,0.0,0
2016-07-27,639.9645893417755,645.0965570406775,635.2950134450676,637.9303588867188,168708,0.0,0
2016-07-28,639.5023193113032,644.4955643359359,626.7880954811466,628.6837158203125,375033,0.0,0
2016-07-29,638.0227988104584,647.2695060395955,633.3994451958899,639.6871948242188,726870,0.0,0
2016-08-01,642.5074595138914,643.8944656636119,631.1802426245073,635.1563720703125,347573,0.0,0
2016-08-02,633.4456892762724,638.0228207999306,631.0877901390618,632.1511840820312,268056,0.0,0
2016-08-03,633.3994768928079,636.1734892003676,626.6493915652309,628.776123046875,116318,0.0,0
2016-08-04,630.6716800365609,632.4747993045191,627.9438900093855,629.7470092773438,134769,0.0,0
2016-08-05,630.5792158629033,661.1395722141277,630.1631027467525,645.0965576171875,593783,0.0,0
2016-08-08,647.2695193627474,654.6668852983215,643.8482263300596,648.1017456054688,347844,0.0,0
2016-08-09,650.2285414956932,657.4409627105168,643.8482901686787,645.6976318359375,341932,0.0,0
2016-08-10,647.1771242357993,648.1480173014269,638.0228606171903,638.2540283203125,84904,0.0,0
2016-08-11,638.9475305543845,644.4955554217163,631.0878286589978,632.5210571289062,96842,0.0,0
2016-08-12,634.9250731725922,639.0398120831867,631.5500029974211,633.5842895507812,74615,0.0,0
2016-08-16,633.5844648695768,636.1735319096302,629.9782260526757,630.5792846679688,64845,0.0,0
2016-08-17,630.7179772267162,639.4099059710712,626.1871238306668,627.8052978515625,90769,0.0,0
2016-08-18,628.5912596589568,630.4868236957425,623.228179785088,624.1066284179688,152898,0.0,0
2016-08-19,624.1528547758128,628.6837647410104,612.7331917856284,614.5362548828125,222490,0.0,0
2016-08-22,615.7844502901448,616.7553432161196,605.6592950623065,606.6301879882812,132422,0.0,0
2016-08-23,605.7518419807483,612.0396488143716,595.4880182779477,597.2911376953125,221090,0.0,0
2016-08-24,597.3373832023536,600.5275089976542,590.2636284578796,591.650634765625,188676,0.0,0
2016-08-25,591.8356079472394,614.72121309693,591.8356079472394,604.642333984375,283053,0.0,0
2016-08-26,605.7055720161301,610.1902590791383,597.8920927812892,599.001708984375,86564,0.0,0
2016-08-29,595.9503745819487,598.6781649307487,591.6044102137253,592.62158203125,66739,0.0,0
2016-08-30,595.4880366411344,610.1440472661031,593.1763594802604,602.6542358398438,141778,0.0,0
2016-08-31,599.6952384733379,610.2827304635624,599.6952384733379,603.7175903320312,182760,0.0,0
2016-09-01,604.734602188984,605.6592728345329,595.5341179782889,596.9673461914062,75558,0.0,0
2016-09-02,598.2620071111476,602.9778056123236,591.8355337689135,595.4417724609375,90488,0.0,0
2016-09-06,597.2910439530731,613.0566679422332,596.4125955094123,602.4691772460938,186480,0.0,0
2016-09-07,604.642177689778,613.9813289436214,602.9777253228268,605.84423828125,142947,0.0,0
2016-09-08,607.5088445602639,607.5088445602639,596.4127926048253,601.3135375976562,112310,0.0,0
2016-09-09,601.3134215345939,602.8391509589521,592.5290487653955,594.6095581054688,148925,0.0,0
