Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-10-29,92.80217842968966,93.09835860776073,89.593592473344,91.17320251464844,169890,0.0,0
2010-11-01,92.60472552515643,92.60472552515643,89.44549806300189,90.8276596069336,177859,0.0,0
2010-11-02,90.92638624079032,92.6540863337072,89.8404048316775,92.20982360839844,198039,0.0,0
2010-11-03,93.78942502540856,93.88814922952683,92.80216791987795,93.83879089355469,33386,0.0,0
2010-11-04,95.07286850181859,95.41840700494893,94.18433554221595,95.17159271240234,41125,0.0,0
2010-11-08,97.24485892093287,98.72574509739377,95.36906825764706,95.4184341430664,47689,0.0,0
2010-11-09,94.57923801118292,95.76394357866786,94.08560943603516,94.08560943603516,40877,0.0,0
2010-11-10,94.08560691437457,94.08560691437457,92.40726528455008,92.70344543457031,44757,0.0,0
2010-11-11,92.99962670718216,93.6907112774853,90.97575393427785,91.07447814941406,44169,0.0,0
2010-11-12,89.59358814488287,92.30854536139447,89.29740798112091,90.8276596069336,40962,0.0,0
2010-11-15,89.8404037723163,91.76555226885324,89.05059501199753,89.3961410522461,45011,0.0,0
2010-11-16,89.34677385247272,91.12383977069555,89.34677385247272,90.8276596069336,49070,0.0,0
2010-11-18,90.92638083757531,91.66682369053956,89.09995664003166,89.14932250976562,18496,0.0,0
2010-11-19,88.45823815090407,90.58084250625943,87.42162267422417,89.248046875,17533,0.0,0
2010-11-22,88.35951150280823,90.13657731685163,87.91524881538437,89.98848724365234,11175,0.0,0
2010-11-23,89.64296057682607,91.12384643966676,88.85315177044104,90.23531341552734,17510,0.0,0
2010-11-24,89.14932093418761,91.81491214487899,89.14932093418761,90.38339233398438,17232,0.0,0
2010-11-25,91.12383360677353,91.91363476975651,89.39613367676994,91.61746215820312,11110,0.0,0
2010-11-26,91.9136357624677,92.30854011431133,90.08721160888672,90.08721160888672,11850,0.0,0
2010-11-29,90.82765566413072,91.42000843376631,88.85314141056266,90.77828979492188,11825,0.0,0
2010-11-30,90.33402735541905,92.30854161455389,89.19868014998168,90.87702178955078,47074,0.0,0
2010-12-01,92.25918021422036,92.25918021422036,89.34677455378984,91.22256469726562,61726,0.0,0
2010-12-02,91.3212890625,91.71619344055654,90.72893626150248,91.3212890625,67400,0.0,0
2010-12-03,91.81492600267612,92.01237444357523,89.93913568543371,91.71620178222656,62276,0.0,0
2010-12-06,91.81491882307581,93.09835618508544,90.82766163142983,92.01236724853516,51078,0.0,0
2010-12-07,91.37064788248833,93.09834781249192,90.28465904360405,91.61746215820312,61200,0.0,0
2010-12-08,92.50599553705298,92.60472728162928,91.07447562679167,91.8149185180664,60330,0.0,0
2010-12-09,91.71620124893062,91.71620124893062,91.3212968372534,91.4200210571289,59975,0.0,0
2010-12-10,92.30854655173579,92.80217514292154,90.13658376338829,91.51873779296875,68750,0.0,0
2010-12-13,92.60473870420499,93.04900148089877,91.5187496373082,91.76556396484375,66215,0.0,0
2010-12-14,91.81492478426273,92.60473360172858,90.82766752851796,91.02511596679688,56231,0.0,0
2010-12-15,91.32130367219085,92.40728523645203,90.33404633519419,90.92639923095703,56670,0.0,0
2010-12-16,92.30856603945675,92.30856603945675,90.4327754905085,91.6668472290039,58583,0.0,0
2010-12-20,90.8276666297987,92.75281524658203,90.8276666297987,92.75281524658203,57940,0.0,0
2010-12-21,93.19708181831162,93.19708181831162,91.81492022250562,92.80217742919922,57820,0.0,0
2010-12-22,93.2958113634643,93.3945355833398,91.22257261737789,91.4200210571289,58756,0.0,0
2010-12-23,91.81492667685991,92.80218395295518,91.22257381763781,92.1111068725586,57799,0.0,0
2010-12-24,91.81493515973843,92.35792972462878,90.28468322753908,90.28468322753906,60083,0.0,0
2010-12-27,90.8276562084686,91.61746492749886,88.95186614990234,88.95186614990234,59761,0.0,0
2010-12-28,89.84039717045306,90.72893007747476,89.05058846817288,89.98848724365234,57676,0.0,0
2010-12-29,91.32128422752274,91.56809850921874,90.23530289449512,90.77828979492188,63037,0.0,0
2010-12-30,91.91363635042792,92.60472085361855,89.9391221107531,90.38339233398438,18242,0.0,0
2010-12-31,92.06173352257063,92.20982360839844,92.06173352257063,92.20982360839844,34,0.0,0
2011-01-03,93.29580430061586,93.98688131960243,91.12384149907982,91.8149185180664,29211,0.0,0
2011-01-04,92.01236576444165,92.2098217188908,91.02510858871942,91.12384033203125,30718,0.0,0
2011-01-05,92.30854647419054,92.30854647419054,89.29740905761717,89.29740905761719,20218,0.0,0
2011-01-06,88.85316032969921,90.92639923095705,87.91526887242267,90.92639923095703,30161,0.0,0
2011-01-07,92.20981812891637,92.20981812891637,89.14932250976562,89.14932250976562,2201,0.0,0
2011-01-10,89.34678715626283,90.63022468077,88.85315849794095,89.74169158935547,32292,0.0,0
2011-01-11,88.85314412777537,88.85314412777537,88.01397705078125,88.01397705078125,2947,0.0,0
2011-01-12,88.85313703850129,88.85313703850129,86.28627014160156,86.28627014160156,15186,0.0,0
2011-01-13,86.87862925409593,88.01397648373772,84.55857645658618,87.7177963256836,45214,0.0,0
2011-01-14,86.38502046382627,89.24806836277685,86.38502046382627,88.35953521728516,51511,0.0,0
2011-01-17,89.34676977208268,89.74167412833886,87.86588408525257,88.55696105957031,60416,0.0,0
2011-01-18,89.8897656805309,89.93912401826518,89.34677124023438,89.34677124023438,57256,0.0,0
2011-01-19,90.03786440535607,90.23532038829788,88.85315863640754,89.84041595458984,59789,0.0,0
2011-01-20,89.44549471625271,90.67956613212864,88.8531419430671,88.95186614990234,44410,0.0,0
2011-01-21,90.03785948998515,90.531488122128,89.14933397786817,89.19869232177734,80131,0.0,0
2011-01-24,90.33404022008006,90.33404022008006,88.95187853541428,89.494873046875,50969,0.0,0
2011-01-25,91.22255863335637,91.22255863335637,89.49485868777073,89.98848724365234,32250,0.0,0
2011-01-27,90.23530743245593,90.58084593777275,88.85314587901414,89.00123596191406,36189,0.0,0
2011-01-28,90.28466102753877,90.28466102753877,88.55696105957031,88.55696105957031,30803,0.0,0
2011-01-31,88.35951409945831,89.93912401826518,88.35951409945831,89.34677124023438,34047,0.0,0
2011-02-01,90.72895442787102,90.82767865910876,88.35953521728514,88.35953521728516,31648,0.0,0
2011-02-02,89.44549969812668,89.64295565496909,88.8531468919486,89.59358978271484,33100,0.0,0
2011-02-03,90.33404133169225,90.82766997284904,89.84041269053546,90.18595123291016,33610,0.0,0
2011-02-04,91.12384604275698,91.17320438533167,88.90251725817143,90.03785705566406,32593,0.0,0
