Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-06-27,258.54419909025495,258.54419909025495,245.61698913574222,245.6169891357422,28655,0.0,0
2018-06-28,233.3727264404297,233.3727264404297,233.3727264404297,233.3727264404297,1780,0.0,0
2018-06-29,221.71385192871094,221.71385192871094,221.71385192871094,221.71385192871094,101313,0.0,0
2018-07-02,210.6403350830078,210.6403350830078,210.6403350830078,210.6403350830078,696,0.0,0
2018-07-03,200.1522216796875,200.1522216796875,200.1522216796875,200.1522216796875,834,0.0,0
2018-07-04,190.1519317626953,190.1519317626953,190.1519317626953,190.1519317626953,1894,0.0,0
2018-07-05,180.688232421875,180.688232421875,180.688232421875,180.688232421875,1875,0.0,0
2018-07-06,171.66358947753906,171.66358947753906,171.66358947753906,171.66358947753906,3198,0.0,0
2018-07-09,163.12673950195312,163.12673950195312,163.12673950195312,163.12673950195312,8281,0.0,0
2018-07-10,154.98016961636753,171.27332832071656,154.98016961636753,161.9559783935547,574528,0.0,0
2018-07-11,155.51676030931932,158.98027972486022,145.7603759765625,145.7603759765625,393685,0.0,0
2018-07-12,137.85773026912955,141.3700201213942,131.22338514321254,133.27223205566406,704888,0.0,0
2018-07-13,133.9063761579415,146.5896759033203,133.9063761579415,146.5896759033203,570800,0.0,0
2018-07-16,151.22396402748558,161.22425842285156,151.22396402748558,161.22425842285156,494446,0.0,0
2018-07-17,165.37072498550842,167.80982122423273,150.34589810979145,165.4195098876953,251155,0.0,0
2018-07-18,164.8829187530026,175.3222485013718,162.63894705883314,166.5902862548828,161900,0.0,0
2018-07-19,165.858536186664,171.71236687560508,161.9559823940366,165.5658416748047,179532,0.0,0
2018-07-20,165.85855243098501,168.78546806212006,162.93163679985,163.5657958984375,106738,0.0,0
2018-07-23,159.02906243119128,167.56589860464481,156.10214717172153,163.95603942871094,37910,0.0,0
2018-07-24,160.1022935610145,166.10246474682347,160.1022935610145,162.1023406982422,38636,0.0,0
2018-07-25,160.00471241967836,164.8829048714978,145.90673921133248,155.5167694091797,46386,0.0,0
2018-07-26,152.49229466726072,164.59020564752325,152.49229466726072,162.68771362304688,60215,0.0,0
2018-07-27,163.90726597533632,168.54154879309135,158.34612957144265,163.175537109375,71244,0.0,0
2018-07-30,160.98036254567384,172.6880252762683,160.98036254567384,170.5904083251953,67290,0.0,0
2018-07-31,175.61492361262344,176.98081150811922,170.83430109132664,172.8831329345703,51408,0.0,0
2018-08-01,171.95628026019955,190.1519317626953,171.95628026019955,190.1519317626953,141201,0.0,0
2018-08-02,200.981524382376,209.128111543962,187.32258583211745,194.98135375976562,488572,0.0,0
2018-08-03,196.78627219295268,204.68894958496094,185.2737355169271,204.68894958496094,361084,0.0,0
2018-08-06,214.88436889648438,214.88436889648438,210.9818150913269,214.88436889648438,92267,0.0,0
2018-08-07,225.6163971333564,225.6163971333564,204.98164936117354,211.95745849609375,278392,0.0,0
2018-08-08,213.66482967715865,216.15271080834617,205.85972174374646,208.2012481689453,62660,0.0,0
2018-08-09,204.98165783500667,218.59181213378906,204.98165783500667,218.59181213378906,34210,0.0,0
2018-08-10,229.2750570396561,229.51896667480466,221.4211638104596,229.5189666748047,67086,0.0,0
2018-08-13,237.0801577548749,240.9827117919922,233.17760371775762,240.9827117919922,113726,0.0,0
2018-08-14,253.03182983398438,253.03182983398438,253.03182983398438,253.03182983398438,3473,0.0,0
2018-08-16,265.6663513183594,265.6663513183594,265.6663513183594,265.6663513183594,6901,0.0,0
2018-08-17,278.9350280761719,278.9350280761719,278.9350280761719,278.9350280761719,2893,0.0,0
2018-08-20,292.8378601074218,292.8378601074218,279.42283209357583,292.8378601074219,427703,0.0,0
2018-08-21,302.4479107102999,307.4724426269531,294.6428033371309,307.4724426269531,243057,0.0,0
2018-08-23,321.9119369186717,322.8387756347656,292.10616270012645,322.8387756347656,462076,0.0,0
2018-08-24,338.9367980957031,338.9367980957031,328.3999145426417,338.9367980957031,82847,0.0,0
2018-08-27,355.8641357421875,355.8641357421875,351.42499256581374,355.8641357421875,83031,0.0,0
2018-08-28,373.6207580566406,373.6207580566406,361.23013777496703,373.6207580566406,87979,0.0,0
2018-08-29,392.2554443194055,392.2554443194055,354.98607174002984,357.47393798828125,672044,0.0,0
2018-08-30,353.8640917564834,372.6939026784961,341.7173806626787,361.47406005859375,162787,0.0,0
2018-08-31,343.4247712416828,363.81561107933254,343.4247712416828,343.4735412597656,229410,0.0,0
