Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-02-08,1487.4821662981838,1692.3157760835074,1487.4821662981838,1658.61572265625,8538388,0.0,0
2018-02-09,1654.2752391616843,1699.1435534313998,1609.4069248919689,1624.9644775390625,839072,0.0,0
2018-02-12,1623.0626953125,1656.6164190771058,1594.7761459350586,1638.6690673828125,408617,0.0,0
2018-02-14,1647.447471485987,1652.3732797587966,1595.8001871914862,1603.5057373046875,147006,0.0,0
2018-02-15,1613.3087798832657,1631.8413474877289,1565.51426342965,1616.1861572265625,160761,0.0,0
2018-02-16,1607.7488719260643,1615.2593903048444,1571.3664720900388,1583.5101318359375,82293,0.0,0
2018-02-19,1580.1451064555727,1587.753260150558,1546.0061689704214,1557.125732421875,95057,0.0,0
2018-02-20,1547.225379007264,1569.8058709209445,1521.6211765177823,1531.5701904296875,91458,0.0,0
2018-02-21,1540.0073340794936,1578.1453776528397,1522.8891681121672,1561.6124267578125,83674,0.0,0
2018-02-22,1558.19844932899,1569.415527367978,1539.7634016080058,1557.369384765625,36259,0.0,0
2018-02-23,1555.7601305883932,1629.9879098707452,1555.7601305883932,1574.7803955078125,88600,0.0,0
2018-02-26,1587.6554702070284,1596.7267203379477,1562.3439366532118,1565.2213134765625,21252,0.0,0
2018-02-27,1569.4156846013302,1642.5705487064265,1555.9064435100215,1591.801025390625,147404,0.0,0
2018-02-28,1581.705753064521,1605.9443753755431,1571.2690395834736,1599.1654052734375,20300,0.0,0
2018-03-01,1598.6776610533618,1607.309911370693,1565.7091540344256,1573.5611572265625,11194,0.0,0
2018-03-05,1575.2680389893883,1588.7772797827695,1543.0798994930108,1550.3953857421875,14388,0.0,0
2018-03-06,1550.8832938332928,1579.1698444755352,1517.7197517010086,1532.4482421875,17195,0.0,0
2018-03-07,1538.8857086144058,1550.8343366894235,1503.1374594641045,1517.7684326171875,22707,0.0,0
2018-03-08,1536.2520651722411,1536.2520651722411,1435.8835731008903,1457.586181640625,160733,0.0,0
2018-03-09,1468.9496976683213,1471.8270747480437,1443.6381618592686,1460.0247802734375,35438,0.0,0
2018-03-12,1470.900439039644,1486.5068097456349,1438.9561490008189,1462.9022216796875,45658,0.0,0
2018-03-13,1486.506866500799,1494.5539017033134,1450.4659504024648,1461.2928466796875,31151,0.0,0
2018-03-14,1458.2202241806879,1477.6793695119557,1444.6621661758775,1466.5111083984375,25678,0.0,0
2018-03-15,1466.5111929531759,1482.068746608388,1451.392520860875,1475.1922607421875,120342,0.0,0
2018-03-16,1472.851290155112,1486.5068650307223,1470.9004937443106,1473.3389892578125,14389,0.0,0
2018-03-19,1477.9231432105692,1477.9719607420898,1443.5891779563062,1463.5848388671875,9671,0.0,0
2018-03-20,1463.0485438781054,1497.2362998500837,1450.8560658662968,1486.94580078125,48182,0.0,0
2018-03-21,1492.3591590325168,1498.211547891468,1463.0972147377618,1491.8714599609375,44862,0.0,0
2018-03-22,1485.8728039545513,1509.9163930710856,1477.777070444919,1497.2850341796875,33904,0.0,0
2018-03-23,1465.7796054986852,1529.4243363313515,1458.2202696526597,1514.939697265625,28721,0.0,0
2018-03-26,1497.2361767023128,1519.6703343988295,1477.8745470254898,1496.455810546875,45895,0.0,0
2018-03-27,1499.1869259410512,1509.4774238403124,1464.0725932579817,1489.871826171875,25481,0.0,0
2018-03-28,1482.605330055009,1482.605330055009,1453.3433827512918,1462.853515625,38891,0.0,0
2018-04-02,1462.122006090958,1480.6545732128582,1448.4664303169263,1455.4405517578125,11879,0.0,0
2018-04-03,1424.0814581506766,1445.1013382591523,1393.990445673735,1421.740478515625,31056,0.0,0
2018-04-04,1450.4171274923838,1450.4171274923838,1393.990365276607,1402.28125,34981,0.0,0
2018-04-05,1406.524198516185,1422.1305696508998,1367.0205715814377,1389.55224609375,34773,0.0,0
2018-04-06,1399.6964125164197,1401.598391373462,1354.6330634476342,1367.3619384765625,33508,0.0,0
2018-04-09,1371.2634371155082,1389.8448191170871,1364.58198373908,1370.044189453125,9721,0.0,0
2018-04-10,1365.5573717336633,1379.1641279180053,1350.92639989366,1357.94921875,13665,0.0,0
